JOB_TITLE,Years_Of_Service,Age,Gender,Race,ObjectID,CreationDate,Creator,EditDate,Editor
Police Trainee,0.38,29,Male, ,2355,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,22,Male, ,2356,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,50,Male, ,2357,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,0.11,33,Male,Black/African American,2358,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,25,Male, ,2359,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,25,Male, ,2360,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,43,Male,Black/African American,2361,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,24,Male, ,2362,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,34,Male, ,2363,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,26,Male, ,2364,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,22,Male, ,2365,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,29,Male, ,2366,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,37,Male, ,2367,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,28,Male, ,2368,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,23,Female, ,2369,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,22,Male, ,2370,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,23,Male,White,2371,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,37,Female, ,2372,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Administrative Officer III,0.36,45,Male, ,2373,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Kennel Attendant,0.32,19,Female, ,2374,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,0.28,26,Male, ,2375,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,0.28,44,Male, ,2376,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,0.28,28,Male, ,2377,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,0.28,40,Male, ,2378,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.26,25,Female,American Indian/Alaska Native,2379,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.26,37,Female,White,2380,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.26,31,Female, ,2381,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
IT Project Manager Associate,0.24,40,Female, ,2382,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Office Assistant IV,0.16,20,Female, ,2383,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Domestic Violence Counselor,0.15,32,Female,Hispanic/Latino,2384,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,0.11,41,Male, ,2385,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,0.11,27,Male, ,2386,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,23,Male, ,2387,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,23,Male, ,2388,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,21,Female, ,2389,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,21,Male, ,2390,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,24,Male, ,2391,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Safety Coordinator,0.05,48,Male, ,2392,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,29,Male,White,2393,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,23,Female, ,2394,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,24,Male, ,2395,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,27,Male, ,2396,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,22,Male, ,2397,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,22,Male, ,2398,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,44,Female,Hispanic/Latino,2399,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,29,Male, ,2400,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,32,Male, ,2401,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,22,Female, ,2402,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,27,Male, ,2403,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,30,Male, ,2404,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,29,Male, ,2405,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,30,Male, ,2406,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,33,Male, ,2407,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,24,Male, ,2408,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,1,25,Male, ,2409,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,27,Male, ,2410,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.38,27,Male, ,2411,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Trainee,0.03,24,Male, ,2412,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.03,21,Female, ,2413,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.03,20,Male, ,2414,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.03,40,Female,Black/African American,2415,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.03,28,Female, ,2416,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.03,22,Female, ,2417,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.03,28,Male, ,2418,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Kennel Attendant,0.03,26,Male, ,2419,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Office Assistant IV,0.03,26,Female, ,2420,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Fleet Specification Analyst,0.03,27,Male, ,2421,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,0.03,30,Female, ,2422,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Grad Intern,0.01,26,Female, ,2423,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Management Analyst,0.01,27,Female,Black/African American,2424,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Investigation Tech,0.01,48,Male,White,2425,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,44,Male,Black/African American,1001,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,44,Male,Black/African American,1002,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,40,Male,White,1003,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,41,Male,Asian / Pacific Islander,1004,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Lieutenant,13,42,Male,White,1005,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,38,Male,White,1006,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,49,Male,White,1007,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,38,Male,White,1008,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,42,Male,Hispanic/Latino,1009,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,36,Male,Hispanic/Latino,1010,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,42,Male,Black/African American,1011,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,36,Male,White,1012,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,44,Male,White,1013,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,52,Male,White,1014,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,37,Male,Black/African American,1015,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Animal Control Officer,13,51,Male,Black/African American,1016,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Administrative Officer I,13,44,Female,White,1017,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Support Technician,13,36,Female,Black/African American,1018,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,38,Male,White,1019,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Technology Services Officer,13,47,Female,White,1020,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Records Supervisor,18,51,Male,Black/African American,1021,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,35,Male,White,1022,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,49,Male,Black/African American,1023,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,37,Male,White,1024,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Lieutenant,13,37,Male,White,1025,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,36,Female,White,1026,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,40,Male,White,1027,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,47,Male,White,1028,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,43,Male,White,1029,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,38,Male,White,1030,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,35,Male,Black/African American,1031,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,39,Female,Black/African American,1032,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,36,Male,White,1033,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,38,Female,White,1034,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,35,Male,Asian / Pacific Islander,1035,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,42,Male,White,1036,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,41,Male,Hispanic/Latino,1037,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,37,Male,Black/African American,1038,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,51,Male, ,1039,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,37,Male,White,1040,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,39,Male,White,1041,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,36,Male,White,1042,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,35,Male,White,1043,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Animal Control Officer-Lead,13,35,Male,White,1044,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Records Technician,13,80,Male,White,1045,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Office Assistant V,13,33,Female,White,1046,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,32,Male,White,1047,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Management Analyst,13,57,Male,White,1048,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,33,Male,White,1049,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,57,Male,Black/African American,1050,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,57,Male,White,1051,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,51,Male,Black/African American,1052,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,51,Male,Hispanic/Latino,1053,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,47,Female,White,1054,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,46,Male,White,1055,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,41,Male,White,1056,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,41,Female,Black/African American,1057,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,13,41,Male,White,1058,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,40,Male,Black/African American,1059,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,39,Female,Black/African American,1060,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,37,Female,White,1061,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,36,Male,Black/African American,1062,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,16,36,Male,White,1063,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,35,Male,White,1064,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,13,38,Female,Black/African American,1065,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,13,31,Male,Not Specified,1066,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,13,50,Female,Black/African American,1067,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Database Administrator,12,45,Male,Black/African American,1068,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,12,39,Female,White,1069,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,39,Female,White,1070,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Investigation Tech,12,71,Female,White,1071,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Administrative Officer I,12,64,Female,White,1072,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,54,Male,Hispanic/Latino,1073,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,47,Male,Black/African American,1074,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,47,Female,White,1075,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,47,Male,White,1076,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,45,Female,Black/African American,1077,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,44,Male,Black/African American,1078,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,42,Male,Asian / Pacific Islander,1079,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,41,Male,Black/African American,1080,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,12,40,Male,White,1081,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,39,Male,White,1082,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Lieutenant,12,39,Male,White,1083,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,38,Male,White,1084,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,38,Male,White,1085,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,38,Male,White,1086,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,37,Male,White,1087,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,12,36,Male,White,1088,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,36,Male,White,1089,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,35,Male,White,1090,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,35,Male,White,1091,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Investigation Tech,12,54,Female,Black/African American,1092,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Support Technician,12,54,Female,Hispanic/Latino,1093,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,38,Female,White,1094,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Property Control Tech,12,39,Male,White,1095,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,53,Male,White,1096,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,48,Male,Black/African American,1097,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Captain,12,47,Male,White,1098,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,45,Male,White,1099,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,12,45,Male,White,1100,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,44,Female,White,1101,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,42,Male,White,1102,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,12,40,Female,White,1103,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,12,39,Male,White,1104,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,39,Male,White,1105,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,12,39,Male,White,1106,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,39,Male,White,1107,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,38,Male,White,1108,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,36,Male,White,1109,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,35,Male,White,1110,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,12,35,Male,White,1111,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Lieutenant,12,35,Male,White,1112,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,34,Male,White,1113,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,34,Male,White,1114,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Sergeant,12,34,Female,White,1115,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Telecommunicator,12,51,Female,White,1116,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Administrative Officer I,17,52,Female,Black/African American,1117,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
Police Officer,12,36,Male,White,1118,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
DNA Analysis Team Leader,12,44,Female,White,1119,2019-03-16T09:01:57.891Z,CharlotteNC,2019-03-16T09:01:57.891Z,CharlotteNC
